Date,NumNewsAllAll,AvgToneAllAll,StdToneAllAll,CvToneAllAll,NumNewsAllSpan,AvgToneAllSpan,StdToneAllSpan,CvToneAllSpan,NumNewsAllEng,AvgToneAllEng,StdToneAllEng,CvToneAllEng,NumNewsFullLan,AvgToneFullLan,StdToneFullLan,CvToneFullLan,NumNewsFullSpan,AvgToneFullSpan,StdToneFullSpan,CvToneFullSpan,NumNewsFullEng,AvgToneFullEng,StdToneFullEng,CvToneFullEng,NumNewsCmpLan,AvgToneCmpLan,StdToneCmpLan,CvToneCmpLan,NumNewsCmpSpan,AvgToneCmpSpan,StdToneCmpSpan,CvToneCmpSpan,NumNewsCmpEng,AvgToneCmpEng,StdToneCmpEng,CvToneCmpEng,NumNewsCtyLan,AvgToneCtyLan,StdToneCtyLan,CvToneCtyLan,NumNewsCtySpan,AvgToneCtySpan,StdToneCtySpan,CvToneCtySpan,NumNewsCtyEng,AvgToneCtyEng,StdToneCtyEng,CvToneCtyEng,NumNewsGovLan,AvgToneGovLan,StdToneGovLan,CvToneGovLan,NumNewsGovSpan,AvgToneGovSpan,StdToneGovSpan,CvToneGovSpan,NumNewsGovEng,AvgToneGovEng,StdToneGovEng,CvToneGovEng
20160104,985,-1.56951061,2.979201852,-1.962914773,456,-1.647281363,2.952458577,-2.664603175,133,-2.003287068,3.044328862,-1.902899076,54,-2.784868683,3.449076385,-1.977739807,40,-2.609424289,3.834401263,-1.867407128,14,-3.286138381,2.506681273,-2.15663164,21,-2.34200686,3.254442041,-1.463724962,7,-0.453743818,3.561304221,-0.803182893,14,-3.286138381,2.506681273,-2.15663164,0,0,3.026563788,-1.826581584,33,-3.066689843,3.026563788,-1.826581584,0,NA,,,33,-3.066689843,5.112725379,11.55921988,0,0,5.112725379,11.55921988,0,NA,,
20160105,924,-1.167404693,2.969701707,-2.087521823,472,-1.188095563,2.942930461,-3.570582112,98,-1.169916275,3.00501792,-1.917160513,25,-3.024644233,3.386976228,-2.075683899,23,-2.944651306,3.735533716,-2.024326527,2,-3.9445629,2.508490914,-2.095738703,4,-3.808863159,3.170540552,-1.454924492,2,-3.673163418,3.451116654,-0.803565988,2,-3.9445629,2.508490914,-2.095738703,1,-0.707964602,3.088754448,-2.179006683,20,-2.983634429,3.088754448,-2.179006683,0,NA,,,20,-2.983634429,5.112725379,11.55921988,1,-0.707964602,5.112725379,11.55921988,0,NA,,
20160106,848,-1.287711728,2.947226193,-2.111594977,440,-1.454739532,2.928235964,-3.488800153,84,-0.609884478,3.022435282,-2.101538891,27,-3.259860443,3.395193097,-2.262779728,25,-3.127045342,3.71134644,-2.276628008,2,-4.9200492,2.508490914,-2.095738703,4,-4.417873688,3.162325946,-1.47083531,2,-3.915698176,3.494863924,-0.846877881,2,-4.9200492,2.508490914,-2.095738703,2,-1.096995362,3.17707784,-2.650397781,21,-3.245273642,3.17707784,-2.650397781,0,NA,,,21,-3.245273642,4.955976753,16.32777877,2,-1.096995362,4.955976753,16.32777877,0,NA,,
20160107,897,-1.703026686,2.938591931,-2.027640349,455,-1.791047716,2.896133324,-3.309908474,116,-1.609445926,3.054685832,-2.099081642,28,-1.997689412,3.267334678,-2.328550231,24,-1.64382446,3.499767437,-2.371451017,4,-4.120879121,2.508490914,-2.095738703,5,-3.673765355,3.162325946,-1.47083531,1,-1.885310291,3.494863924,-0.846877881,4,-4.120879121,2.508490914,-2.095738703,3,-2.539851539,2.989473892,-2.778179082,20,-1.497346107,2.989473892,-2.778179082,0,NA,,,20,-1.497346107,4.616243458,-148.914919,3,-2.539851539,4.616243458,-148.914919,0,NA,,
20160108,769,-1.558415284,2.995444841,-2.046162024,370,-1.447301572,2.965289676,-3.459799755,110,-2.062407085,3.094595773,-2.108127055,35,-2.732214379,3.238228363,-2.37389444,27,-2.157839291,3.442006899,-2.511608866,8,-4.670730301,2.711988986,-2.010334252,12,-3.39198088,3.154255699,-1.702792496,4,-0.834482038,3.780478004,-1.260586085,8,-4.670730301,2.711988986,-2.010334252,9,-5.119436385,3.082088267,-2.905522584,14,-0.632057517,3.082088267,-2.905522584,0,NA,,,14,-0.632057517,4.196586086,-6.268096878,9,-5.119436385,4.196586086,-6.268096878,0,NA,,
20160109,675,-2.195932995,3.036530688,-1.973860416,313,-2.112946294,3.021719512,-3.374623532,86,-2.32110744,3.077087201,-1.9772643,16,-2.196680658,3.236255166,-2.312585354,12,-1.369020847,3.403047561,-2.486738246,4,-4.679660094,2.800502826,-1.897829649,8,-3.682524804,3.192783454,-1.707686579,4,-2.685389514,3.774613979,-1.420259163,4,-4.679660094,2.800502826,-1.897829649,1,-1.179941003,3.053073747,-2.766895811,7,-0.643821586,3.053073747,-2.766895811,0,NA,,,7,-0.643821586,4.196586086,-6.268096878,1,-1.179941003,4.196586086,-6.268096878,0,NA,,
20160110,768,-2.315615754,3.048790445,-1.882731555,388,-2.13083172,3.031413003,-3.069584327,86,-2.842986536,3.104448048,-1.886700366,22,-2.381305058,3.125946916,-2.120900417,18,-1.982354646,3.239023205,-2.198549723,4,-4.176581912,2.800502826,-1.897829649,10,-2.399846908,3.117104901,-1.571107059,6,-1.215356906,3.441306802,-1.226736561,4,-4.176581912,2.800502826,-1.897829649,2,-1.202949166,2.918540001,-2.597511952,10,-2.598434387,2.918540001,-2.597511952,0,NA,,,10,-2.598434387,3.964437375,-4.128944336,2,-1.202949166,3.964437375,-4.128944336,0,NA,,
20160111,917,-1.783824969,3.083387387,-1.882884201,412,-1.912832743,3.072964533,-2.428342384,119,-1.544116073,3.125664297,-1.864995838,22,-1.888259277,3.095024161,-2.073471535,16,-1.172376749,3.211634467,-2.193615703,6,-3.797279352,2.772576814,-1.766460924,7,-3.574981631,3.081004933,-1.523687701,1,-2.241195304,3.441306802,-1.226736561,6,-3.797279352,2.772576814,-1.766460924,4,-1.08490566,2.882528529,-2.572121269,11,-1.107019095,2.882528529,-2.572121269,0,NA,,,11,-1.107019095,3.964437375,-4.128944336,4,-1.08490566,3.964437375,-4.128944336,0,NA,,
20160112,1003,-1.875366195,3.079904865,-1.851782497,505,-2.004873121,3.077888047,-2.626791679,98,-1.406348085,3.174287945,-1.854417979,39,-2.527008337,3.133938325,-1.972110883,35,-2.753394709,3.232289773,-2.064147593,4,-0.54612759,2.853396063,-1.724634812,15,-3.096699,3.144438688,-1.594260092,11,-4.024179513,3.544626405,-1.41252898,4,-0.54612759,2.853396063,-1.724634812,1,-5.310621242,2.966465283,-2.16977771,23,-2.034444301,2.966465283,-2.16977771,0,NA,,,23,-2.034444301,3.964437375,-4.128944336,1,-5.310621242,3.964437375,-4.128944336,0,NA,,
20160113,876,-1.728351036,3.092100418,-1.852671871,441,-1.809348698,3.097970748,-2.529406754,110,-1.522690704,3.175176354,-1.848264894,21,-1.783803911,3.079648021,-1.934592592,17,-2.083862902,3.194078003,-2.011851909,4,-0.508553201,2.759004715,-1.720676441,8,-2.011517381,3.084436948,-1.623337159,4,-3.51448156,3.552739608,-1.465601168,4,-0.508553201,2.759004715,-1.720676441,2,-2.369668246,2.935007899,-2.080088519,11,-1.511673328,2.935007899,-2.080088519,0,NA,,,11,-1.511673328,3.852598985,-3.565640148,2,-2.369668246,3.852598985,-3.565640148,0,NA,,
20160114,909,-1.411640309,3.068884044,-1.862354544,425,-1.60446409,3.075692177,-3.300980327,110,-1.158936828,3.136638965,-1.843683454,29,-2.146908145,3.038177046,-1.860190469,23,-1.933147869,3.179378033,-1.998561683,6,-2.966322536,2.674738462,-1.540779531,13,-2.938640795,3.005355758,-1.531798537,7,-2.914913589,3.549407798,-1.474653482,6,-2.966322536,2.674738462,-1.540779531,4,-0.125156446,2.890339717,-2.115556256,12,-1.963115008,2.890339717,-2.115556256,0,NA,,,12,-1.963115008,3.965925447,-2.782050026,4,-0.125156446,3.965925447,-2.782050026,0,NA,,
20160115,957,-1.335912694,3.046606328,-1.877225801,490,-1.450236305,3.055373272,-3.143901611,90,-1.207738534,3.128200147,-1.851953275,26,-2.398300608,3.032031333,-1.82527092,18,-1.398612439,3.166533299,-1.960135885,8,-4.647598988,2.706313935,-1.532571337,9,-4.295982527,2.995035195,-1.521288582,1,-1.483050847,3.521582474,-1.46383128,8,-4.647598988,2.706313935,-1.532571337,4,-2.208835341,2.900772743,-2.052509706,13,-1.142817823,2.900772743,-2.052509706,0,NA,,,13,-1.142817823,3.965925447,-2.782050026,4,-2.208835341,3.965925447,-2.782050026,0,NA,,
20160116,684,-1.402304647,3.038298456,-1.885931961,344,-1.581808039,3.048035613,-2.459692546,80,-1.195221157,3.119880765,-1.868821842,29,-2.477093487,3.031208178,-1.911998047,25,-2.448924581,3.137977562,-2.10533869,4,-2.653149148,2.757209467,-1.52205577,4,-2.653149148,3.01733065,-1.51278082,0,NA,3.521582474,-1.46383128,4,-2.653149148,2.757209467,-1.52205577,13,-2.433056353,2.869046771,-2.03351462,12,-2.466115161,2.869046771,-2.03351462,0,NA,,,12,-2.466115161,3.592048264,-5.605339766,13,-2.433056353,3.592048264,-5.605339766,0,NA,,
20160117,766,-2.046167033,3.034285393,-1.85509104,407,-2.045129907,3.045425766,-2.781746252,97,-2.096610953,3.099272465,-1.835792667,30,-2.724977326,3.037915844,-1.847297062,18,-2.050133754,3.09163254,-2.033556448,12,-3.737242684,2.902026218,-1.506868793,19,-3.481798306,3.049391818,-1.508626792,7,-3.04389366,3.371803329,-1.506395256,12,-3.737242684,2.902026218,-1.506868793,6,-0.780077797,2.89521429,-1.968664625,5,-2.182937036,2.89521429,-1.968664625,0,NA,,,5,-2.182937036,3.402359844,-4.235191798,6,-0.780077797,3.402359844,-4.235191798,0,NA,,
20160118,984,-1.719414098,3.027354494,-1.844395887,504,-1.760196944,3.039888396,-2.961068127,114,-2.312812069,3.089839909,-1.838793193,30,-2.96816569,3.045806426,-1.814184198,24,-2.789092845,3.050190722,-1.964043904,6,-3.68445707,3.027023305,-1.556623081,16,-3.987494277,3.070773245,-1.541154151,10,-4.169316601,3.176152194,-1.516418262,6,-3.68445707,3.027023305,-1.556623081,7,-0.234376602,2.894179645,-1.957478397,7,-3.372060864,2.894179645,-1.957478397,0,NA,,,7,-3.372060864,3.364835765,-3.045202572,7,-0.234376602,3.364835765,-3.045202572,0,NA,,
20160119,1096,-1.486931581,3.025085404,-1.855187283,557,-1.413275053,3.028685312,-3.159028424,120,-1.602101828,3.093105708,-1.868298698,61,-3.145648843,2.981901902,-1.895646931,41,-1.917858363,2.983531429,-1.95519357,20,-5.662619326,2.982909447,-1.793209356,21,-5.533026809,3.039195448,-1.712240914,1,-2.941176471,3.176956518,-1.542400306,20,-5.662619326,2.982909447,-1.793209356,5,0.259865167,2.818708969,-1.897339918,35,-2.199724064,2.818708969,-1.897339918,0,NA,,,35,-2.199724064,3.271474977,-3.18783278,5,0.259865167,3.271474977,-3.18783278,0,NA,,
20160120,1114,-1.450686653,3.025061058,-1.86909384,535,-1.640944434,3.029898927,-2.611360693,117,-1.06098992,3.065523914,-1.886668079,66,-3.182094334,2.934031346,-1.817614634,64,-3.12583111,2.92186712,-1.833522143,2,-4.982517483,2.970933514,-1.781096468,9,-4.353534578,2.99504411,-1.658238228,7,-4.173825177,3.03596403,-1.459496961,2,-4.982517483,2.970933514,-1.781096468,9,-3.076482894,2.825682479,-2.051334168,48,-2.982251433,2.825682479,-2.051334168,0,NA,,,48,-2.982251433,3.009194428,-1.772258187,9,-3.076482894,3.009194428,-1.772258187,0,NA,,
20160121,1388,-1.099439402,3.026955029,-1.917458503,595,-0.897358397,3.031192951,-2.889447835,205,-1.399116648,3.059754037,-1.947357886,55,-1.964651439,2.904535629,-1.874121549,51,-1.976197906,2.896958552,-1.895652182,4,-1.817433981,2.929737294,-1.82219374,14,-1.276283517,2.957230953,-1.710373507,10,-1.059823332,3.007494333,-1.529922168,4,-1.817433981,2.929737294,-1.82219374,6,-1.177123468,2.805625027,-2.110410295,35,-2.375003402,2.805625027,-2.110410295,0,NA,,,35,-2.375003402,2.995264381,-1.806911085,6,-1.177123468,2.995264381,-1.806911085,0,NA,,
20160122,1121,-0.905888342,3.014368418,-1.958124853,545,-0.96443602,3.027726014,-2.624321665,126,-0.628311215,3.042426894,-1.99120495,41,-1.928790368,3.090502738,-1.939701825,39,-2.149291937,3.147359842,-1.950041873,2,2.370990237,2.931320415,-1.908923398,8,-1.192179696,2.951310759,-1.76688489,6,-2.379903007,2.983264932,-1.544230079,2,2.370990237,2.931320415,-1.908923398,1,0.741526604,3.250029505,-2.168256924,32,-2.196390441,3.250029505,-2.168256924,0,NA,,,32,-2.196390441,2.995264381,-1.806911085,1,0.741526604,2.995264381,-1.806911085,0,NA,,
20160123,779,-0.98268838,3.005823329,-1.980552074,384,-0.878531922,3.015315729,-2.305646729,86,-1.130942001,3.041046079,-2.003748014,36,-1.97358044,3.086451018,-1.965327499,34,-2.059889342,3.134576555,-1.964897464,2,-0.506329114,2.949303674,-1.966835617,12,-2.926659283,2.955481592,-1.797113323,10,-3.410725317,2.958416092,-1.545469712,2,-0.506329114,2.949303674,-1.966835617,7,-0.072281941,3.230638949,-2.152116072,17,-2.083706522,3.230638949,-2.152116072,0,NA,,,17,-2.083706522,3.022026999,-1.920418063,7,-0.072281941,3.022026999,-1.920418063,0,NA,,
20160124,702,-0.913157227,2.998098945,-2.002540888,381,-0.887506904,3.00344517,-2.918981126,60,-0.956897245,3.039388327,-2.033955065,28,-1.521402363,3.089953461,-2.008690074,26,-1.513962315,3.138539843,-2.022770396,2,-1.618122977,2.949303674,-1.966835617,7,-2.134701617,2.959380948,-1.845741177,5,-2.341333073,2.978277426,-1.665160071,2,-1.618122977,2.949303674,-1.966835617,3,-0.246244522,3.235146621,-2.188847142,18,-1.495423404,3.235146621,-2.188847142,0,NA,,,18,-1.495423404,3.021955816,-1.962565731,3,-0.246244522,3.021955816,-1.962565731,0,NA,,
20160125,862,-1.149423614,2.98433568,-2.012073935,413,-1.178043743,2.989925461,-2.569282416,101,-0.800937728,3.022460144,-2.052776021,39,-1.085745967,3.082381595,-2.073322152,31,-0.911441736,3.147927997,-2.089041286,8,-1.761174863,2.899288769,-2.025723944,12,-1.992678153,2.923692374,-1.89964972,4,-2.455684733,2.968491889,-1.701396871,8,-1.761174863,2.899288769,-2.025723944,6,-1.158219958,3.24895136,-2.246909056,21,-0.54679215,3.24895136,-2.246909056,0,NA,,,21,-0.54679215,3.032014516,-2.071912597,6,-1.158219958,3.032014516,-2.071912597,0,NA,,
20160126,950,-1.341919446,2.980375418,-2.01756597,440,-1.363515661,2.986240867,-3.309138477,117,-1.364625157,3.01932856,-2.081673948,19,-3.142336593,3.078910798,-2.07484751,15,-3.22136338,3.152031382,-2.084489468,4,-2.845986141,2.877961753,-2.043336317,5,-3.055232026,2.909757144,-1.912360435,1,-3.892215569,2.968491889,-1.701396871,4,-2.845986141,2.877961753,-2.043336317,4,-4.678778653,3.254593963,-2.235819582,10,-2.571312053,3.254593963,-2.235819582,0,NA,,,10,-2.571312053,3.032014516,-2.071912597,4,-4.678778653,3.032014516,-2.071912597,0,NA,,
20160127,1024,-1.900282235,2.984258693,-1.995178506,440,-1.548513668,2.996128342,-3.388013125,133,-2.458019458,3.009224879,-2.049438414,29,-2.089560185,3.103489305,-1.850544582,27,-2.15301822,3.177934971,-1.811336597,2,-1.232876712,2.830820238,-1.994851435,10,-2.352722406,2.960878391,-1.71753966,8,-2.63268383,3.07587719,-1.47091513,2,-1.232876712,2.830820238,-1.994851435,12,-1.295683792,3.262396865,-2.076560908,7,-3.074545116,3.262396865,-2.076560908,0,NA,,,7,-3.074545116,3.086320703,-1.725022446,12,-1.295683792,3.086320703,-1.725022446,0,NA,,
20160128,1049,-1.178229128,2.987417085,-2.015538542,458,-1.178791247,2.992870438,-3.129399308,152,-1.632322281,3.006917077,-2.086063125,49,-2.737901611,3.090510473,-1.855353309,47,-2.84006966,3.166313171,-1.812593208,2,-0.336952452,2.805577172,-2.017393527,12,-1.619486185,2.946395394,-1.707813669,10,-1.875992932,3.065200796,-1.43854864,2,-0.336952452,2.805577172,-2.017393527,16,-3.108396981,3.251657566,-2.051449577,21,-3.094713953,3.251657566,-2.051449577,0,NA,,,21,-3.094713953,3.070873163,-1.808238051,16,-3.108396981,3.070873163,-1.808238051,0,NA,,
20160129,897,-0.961991956,2.996463826,-2.046752341,448,-0.776986273,2.99617512,-2.479838164,101,-0.873917935,3.021018819,-2.097965882,19,-3.878999964,3.098979538,-1.881878413,19,-3.878999964,3.176505535,-1.845551443,0,0,2.805577172,-2.017393527,2,-5.040168571,2.945060683,-1.711481593,2,-5.040168571,3.062981335,-1.446271455,0,0,2.805577172,-2.017393527,4,-3.647926406,3.268717777,-2.134683407,13,-3.771458197,3.268717777,-2.134683407,0,NA,,,13,-3.771458197,3.071383021,-1.784872271,4,-3.647926406,3.071383021,-1.784872271,0,NA,,
20160130,597,-1.290003935,2.997030503,-2.052739752,317,-1.278490542,2.99892475,-3.144497752,73,-1.443207185,3.020393324,-2.114528686,21,-2.57577324,3.09218055,-1.865883347,17,-2.612397366,3.170580015,-1.836090713,4,-2.420120704,2.792915302,-1.974175159,7,-2.870920976,2.939941378,-1.692483744,3,-3.471988006,3.068516327,-1.443163064,4,-2.420120704,2.792915302,-1.974175159,4,-2.823190705,3.2567107,-2.109911874,10,-2.270202839,3.2567107,-2.109911874,0,NA,,,10,-2.270202839,3.066901077,-1.785411517,4,-2.823190705,3.066901077,-1.785411517,0,NA,,
20160131,613,-1.391018634,2.998175177,-2.055753868,338,-1.35029036,2.998028521,-3.92636518,57,-2.451690305,3.020649958,-2.123515976,25,-2.448000564,3.093924774,-1.869152562,23,-2.233992708,3.171160974,-1.840707737,2,-4.909090909,2.792915302,-1.974175159,7,-2.804808389,2.940831783,-1.706092403,5,-1.963095381,3.072877042,-1.46837158,2,-4.909090909,2.792915302,-1.974175159,10,-2.882787222,3.243335163,-2.114161148,8,-1.592310395,3.243335163,-2.114161148,0,NA,,,8,-1.592310395,3.097279401,-1.767477131,10,-2.882787222,3.097279401,-1.767477131,0,NA,,
20160201,857,-1.332328223,3.039561931,-2.27925402,408,-1.328815775,3.10837392,-2.859692424,107,-1.109402322,3.130654619,-1.909205444,32,-2.480234348,3.28818664,-2.127769064,26,-2.354133526,3.227014747,-2.172588202,6,-3.026671242,3.534763585,-2.062927534,10,-2.437884197,3.716934567,-2.373231941,4,-1.55470363,4.376991512,-3.653598622,6,-3.026671242,3.534763585,-2.062927534,7,0.116493295,3.361494224,-2.464561228,15,-3.720274015,3.361494224,-2.464561228,0,NA,,,15,-3.720274015,2.519220111,-1.387716718,7,0.116493295,2.519220111,-1.387716718,0,NA,,
20160202,1018,-1.026945055,2.874877305,-2.462054847,490,-1.164140311,2.8683404,-3.850756649,115,-1.192915411,3.028464081,-2.251302044,33,-2.112529123,3.024590579,-2.503552939,27,-2.043908803,2.867160748,-2.155340129,6,-2.421320563,3.555440143,-4.582152218,8,-2.530054377,3.625298317,-3.643637535,2,-2.856255821,3.936695589,-2.516334635,6,-2.421320563,3.555440143,-4.582152218,7,-1.514519557,2.957664408,-2.052879992,18,-2.159521619,2.957664408,-2.052879992,0,NA,,,18,-2.159521619,2.409193483,-2.199686252,7,-1.514519557,2.409193483,-2.199686252,0,NA,,
20160203,1018,-1.042919466,2.90384908,-2.585493451,482,-1.25009093,2.983459191,-4.287608623,106,-1.026207295,2.97594599,-2.715697546,37,-2.111062673,3.116019634,-2.201198735,35,-1.893666656,3.041681081,-1.952362844,2,-5.915492958,3.441890433,-5.111508136,15,-2.580888415,3.68855378,-2.798421019,13,-2.067872331,3.84884558,-2.081546005,2,-5.915492958,3.441890433,-5.111508136,8,-1.691643946,3.140361736,-2.16084027,14,-1.847345793,3.140361736,-2.16084027,0,NA,,,14,-1.847345793,2.26787169,-1.523028484,8,-1.691643946,2.26787169,-1.523028484,0,NA,,
20160204,977,-1.043261247,2.894200274,-2.622937032,478,-1.154481915,2.961262098,-3.3927594,115,-0.695106063,2.950203586,-2.685790832,26,-2.155853257,3.00982896,-2.103005623,20,-2.647542079,2.924088445,-1.877411645,6,-0.516890517,3.441890433,-5.111508136,7,-1.062995106,3.678839116,-2.897553045,1,-4.339622642,3.83988835,-2.198421686,6,-0.516890517,3.441890433,-5.111508136,3,-1.882601942,2.855254299,-1.917795188,16,-2.68521332,2.855254299,-1.917795188,0,NA,,,16,-2.68521332,2.345949306,-1.528745365,3,-1.882601942,2.345949306,-1.528745365,0,NA,,
20160205,963,-1.020991743,2.896404815,-2.664586681,489,-1.202055382,2.951401759,-4.409526129,99,-0.635299329,2.967062152,-2.700012306,33,-2.834396211,3.021471216,-1.872477601,29,-2.849305925,2.947379419,-1.733552489,4,-2.726300784,3.452986138,-3.22760803,9,-4.092965006,3.592339106,-2.378353266,5,-5.186296383,3.710387509,-1.972073217,4,-2.726300784,3.452986138,-3.22760803,10,-3.283508701,2.963133307,-1.755346231,14,-1.704521636,2.963133307,-1.755346231,0,NA,,,14,-1.704521636,2.331076932,-1.455180944,10,-3.283508701,2.331076932,-1.455180944,0,NA,,
20160206,762,-0.963769971,2.88323565,-2.696686786,381,-1.021794345,2.899270829,-7.018023424,78,-0.740341809,2.967525867,-2.857198035,34,-2.952278117,2.927770619,-1.965491857,34,-2.952278117,2.848773718,-1.838449602,0,0,3.452986138,-3.22760803,5,-4.641478708,3.538669023,-2.464799051,5,-4.641478708,3.62061523,-2.103507754,0,0,3.452986138,-3.22760803,10,-3.082708582,2.850230851,-1.86055165,19,-2.439104033,2.850230851,-1.86055165,0,NA,,,19,-2.439104033,2.261316965,-1.536849846,10,-3.082708582,2.261316965,-1.536849846,0,NA,,
20160207,655,-0.69057922,2.907294047,-2.824350282,356,-0.731974247,2.902073848,-4.673722007,53,-1.098002366,2.997130523,-2.908284724,15,-0.379428522,2.88096342,-1.926078238,15,-0.379428522,2.798797188,-1.802146211,0,0,3.452986138,-3.22760803,6,-0.875161777,3.412508611,-2.337092375,6,-0.875161777,3.396587859,-1.974339355,0,0,3.452986138,-3.22760803,2,2.564102564,2.869299113,-1.9209249,7,-0.795523185,2.869299113,-1.9209249,0,NA,,,7,-0.795523185,2.184599223,-1.417953004,2,2.564102564,2.184599223,-1.417953004,0,NA,,
20160208,744,-0.72157487,2.901481015,-2.910942166,368,-0.866187858,2.891960689,-5.024861735,105,-0.584197508,2.974783723,-2.969085735,40,-1.963920093,2.905201551,-2.199732122,40,-1.963920093,2.848704535,-2.115991275,0,0,3.452986138,-3.22760803,7,-1.536970388,3.36231048,-2.595417321,7,-1.536970388,3.33948643,-2.382507756,0,0,3.452986138,-3.22760803,18,-1.76170854,2.835614165,-2.056535769,15,-2.405817153,2.835614165,-2.056535769,0,NA,,,15,-2.405817153,2.517734947,-1.994656527,18,-1.76170854,2.517734947,-1.994656527,0,NA,,
20160209,763,-1.372738736,2.91895583,-2.823703526,381,-1.310139926,2.911184013,-5.699167004,111,-1.536203483,3.002147309,-2.771064944,14,-2.89112518,2.954876877,-2.170554667,10,-2.415551643,2.901509553,-2.079511795,4,-4.080059024,3.441132224,-3.288288447,6,-3.850563501,3.35094029,-2.537518364,2,-3.391572456,3.321723379,-2.284710131,4,-4.080059024,3.441132224,-3.288288447,2,-0.73452256,2.94684977,-2.029143072,6,-2.6505544,2.94684977,-2.029143072,0,NA,,,6,-2.6505544,2.515800636,-1.981153285,2,-0.73452256,2.515800636,-1.981153285,0,NA,,
20160210,992,-1.377455615,2.937228288,-2.738699709,506,-1.291485237,2.932001192,-4.345529779,110,-1.727333625,2.980101754,-2.64028533,54,-1.888829295,2.83839611,-2.130006497,42,-2.095661449,2.860914581,-2.160568757,12,-1.164916757,2.743604541,-1.997334409,20,-1.842722401,2.985359901,-2.110812878,8,-2.859430867,3.214950287,-2.212602387,12,-1.164916757,2.743604541,-1.997334409,12,-2.690446118,2.912447295,-2.188707926,22,-1.493499114,2.912447295,-2.188707926,0,NA,,,22,-1.493499114,2.506608899,-2.053034438,12,-2.690446118,2.506608899,-2.053034438,0,NA,,
20160211,954,-1.274851748,2.934755979,-2.686375474,445,-1.217241484,2.925513416,-4.332528169,110,-1.891536153,2.974742962,-2.607070327,23,-2.63113434,2.809980623,-2.077739415,19,-2.758808736,2.831575678,-2.133888742,4,-2.024680957,2.714728615,-1.83727997,5,-2.63196117,2.964798445,-2.046407134,1,-5.061082024,3.209132991,-2.25942564,4,-2.024680957,2.714728615,-1.83727997,1,-5.061082024,2.852384648,-2.096216241,17,-2.487953055,2.852384648,-2.096216241,0,NA,,,17,-2.487953055,2.506290662,-2.089697057,1,-5.061082024,2.506290662,-2.089697057,0,NA,,
20160212,937,-1.259852327,2.927462851,-2.644058962,435,-1.304784383,2.925687333,-4.328427417,106,-1.420020499,2.969045076,-2.518392025,40,-3.493226423,2.758640265,-2.125226085,30,-3.476414878,2.826289251,-2.161212314,10,-3.543661056,2.517580682,-1.991663709,17,-3.574795835,2.795898385,-2.16204921,7,-3.619274091,3.160022535,-2.368844042,10,-3.543661056,2.517580682,-1.991663709,6,-3.38664124,2.855895365,-2.092824256,17,-3.44927531,2.855895365,-2.092824256,0,NA,,,17,-3.44927531,2.506235902,-2.128057013,6,-3.38664124,2.506235902,-2.128057013,0,NA,,
20160213,775,-1.091480049,2.922573073,-2.64219009,352,-0.996393921,2.91398001,-3.657772417,103,-0.952858565,2.996460729,-2.592080909,20,-2.252344477,2.756184894,-2.088280464,12,-0.694402872,2.81974187,-2.134749743,8,-4.589256884,2.530235168,-1.922435755,9,-3.683019566,2.798027599,-2.132216956,1,3.566878981,3.15217243,-2.4121895,8,-4.589256884,2.530235168,-1.922435755,0,0,2.843671531,-2.03485447,11,-1.081792132,2.843671531,-2.03485447,0,NA,,,11,-1.081792132,2.506235902,-2.128057013,0,0,2.506235902,-2.128057013,0,NA,,
20160214,660,-0.983975923,2.91638318,-2.652759836,332,-0.947343052,2.913076524,-3.712626972,63,-1.556142083,2.995146457,-2.523574833,19,-1.642176643,2.729831492,-2.045065562,13,-1.68733123,2.78985001,-2.101582129,6,-1.544341705,2.518688149,-1.851265975,7,-1.686040302,2.778601817,-2.074395355,1,-2.536231884,3.125785517,-2.386929008,6,-1.544341705,2.518688149,-1.851265975,6,0.765286815,2.830263434,-2.023325705,6,-3.998465832,2.830263434,-2.023325705,0,NA,,,6,-3.998465832,2.446066552,-2.033663521,6,0.765286815,2.446066552,-2.033663521,0,NA,,
20160215,935,-0.912201864,2.915217749,-2.684733133,419,-0.753445777,2.908596913,-4.430696595,121,-0.855080788,2.960777446,-2.531429662,23,-1.696518507,2.749423592,-2.077718282,19,-1.878485028,2.816738232,-2.140761188,4,-0.832177531,2.500369036,-1.851365694,8,-1.837514983,2.766938951,-2.05456572,4,-2.842852436,3.123062217,-2.328454206,4,-0.832177531,2.500369036,-1.851365694,1,2.516556291,2.880916231,-2.114421576,14,-1.916883005,2.880916231,-2.114421576,0,NA,,,14,-1.916883005,2.436339604,-2.03157643,1,2.516556291,2.436339604,-2.03157643,0,NA,,
20160216,995,-1.148996902,2.918448367,-2.675836483,401,-0.897796065,2.908914655,-4.687409098,108,-1.637820569,2.954364349,-2.49864673,23,-2.792823618,2.73289214,-2.070972348,23,-2.792823618,2.79224213,-2.128871704,0,0,2.500369036,-1.851365694,6,-2.064415125,2.766578685,-2.111332335,6,-2.064415125,3.065176378,-2.428065155,0,0,2.500369036,-1.851365694,6,-2.856447414,2.857402899,-2.11364569,11,-3.155433454,2.857402899,-2.11364569,0,NA,,,11,-3.155433454,2.409574877,-1.896166207,6,-2.856447414,2.409574877,-1.896166207,0,NA,,
